Timestamp,SrcIP,DstIP,Protocol,Size,SrcPort,DstPort,Service
1777026948,192.168.21.102,8.8.30.252,UDP,69,17497,67,DHCP
1777026949,192.168.102.214,8.8.47.116,ICMP,900,17517,0,OTHER
1777026950,192.168.25.50,8.8.250.229,ICMP,352,1234,0,OTHER
1777026951,192.168.61.222,8.8.157.47,ICMP,335,8506,0,OTHER
1777026952,192.168.79.31,8.8.27.22,ICMP,120,2820,0,OTHER
1777026953,192.168.87.76,8.8.190.56,UDP,584,10186,67,DHCP
1777026954,192.168.247.74,8.8.238.3,TCP,712,30229,443,HTTPS
1777026955,192.168.150.185,8.8.198.106,UDP,364,28012,53,DNS
1777026956,192.168.35.18,8.8.192.111,ICMP,705,27804,0,OTHER
1777026957,192.168.61.66,8.8.138.193,TCP,932,18653,21,FTP
1777026958,192.168.63.200,8.8.234.226,UDP,235,11949,53,DNS
1777026959,192.168.129.4,8.8.18.192,ICMP,1365,21146,0,OTHER
1777026960,192.168.177.74,8.8.46.241,ICMP,224,14067,0,OTHER
1777026961,192.168.27.125,8.8.153.139,ICMP,782,21794,0,OTHER
1777026962,192.168.144.206,8.8.145.218,ICMP,636,23335,0,OTHER
1777026963,192.168.141.70,8.8.192.204,UDP,763,915,53,DNS
1777026964,192.168.84.200,8.8.58.33,ICMP,661,29023,0,OTHER
1777026965,192.168.209.3,8.8.244.139,ICMP,714,29942,0,OTHER
1777026966,192.168.172.136,8.8.149.251,ICMP,1407,25494,0,OTHER
1777026967,192.168.226.243,8.8.2.37,TCP,278,19660,443,HTTPS
1777026968,192.168.168.175,8.8.94.178,TCP,1066,27159,80,HTTP
1777026969,192.168.23.101,8.8.169.147,TCP,1347,31650,80,HTTP
1777026970,192.168.232.196,8.8.87.88,ICMP,1258,32562,0,OTHER
1777026971,192.168.76.76,8.8.88.108,UDP,432,30458,67,DHCP
1777026972,192.168.44.123,8.8.69.2,ICMP,869,11387,0,OTHER
1777026973,192.168.246.12,8.8.44.13,UDP,252,1930,53,DNS
1777026974,192.168.145.214,8.8.124.71,TCP,357,5139,21,FTP
1777026975,192.168.26.155,8.8.44.176,TCP,440,4832,80,HTTP
1777026976,192.168.151.41,8.8.162.83,TCP,617,14943,21,FTP
1777026977,192.168.9.87,8.8.98.182,UDP,1258,32290,67,DHCP
1777026978,192.168.173.150,8.8.128.223,TCP,1438,18781,21,FTP
1777026979,192.168.13.106,8.8.230.176,ICMP,437,18795,0,OTHER
1777026980,192.168.117.146,8.8.27.202,ICMP,1284,3654,0,OTHER
1777026981,192.168.224.49,8.8.155.254,UDP,276,30097,53,DNS
1777026982,192.168.195.169,8.8.23.80,UDP,444,31669,53,DNS
1777026983,192.168.49.70,8.8.13.179,UDP,903,6431,53,DNS
1777026984,192.168.152.79,8.8.222.239,ICMP,173,16408,0,OTHER
1777026985,192.168.168.129,8.8.198.243,UDP,223,16510,67,DHCP
1777026986,192.168.46.173,8.8.169.53,TCP,1138,12595,21,FTP
1777026987,192.168.190.178,8.8.75.93,ICMP,1437,12602,0,OTHER
1777026988,192.168.199.212,8.8.59.156,ICMP,72,31067,0,OTHER
1777026989,192.168.27.20,8.8.139.113,ICMP,617,12115,0,OTHER
1777026990,192.168.26.232,8.8.85.153,TCP,416,9742,21,FTP
1777026991,192.168.77.212,8.8.174.197,ICMP,273,25638,0,OTHER
1777026992,192.168.14.140,8.8.138.53,UDP,509,23024,67,DHCP
1777026993,192.168.181.195,8.8.248.38,ICMP,974,9894,0,OTHER
1777026995,192.168.148.243,8.8.182.191,ICMP,1318,15185,0,OTHER
1777026996,192.168.30.142,8.8.135.172,TCP,549,24465,443,HTTPS
1777026997,192.168.211.40,8.8.46.49,ICMP,1006,30849,0,OTHER
1777026998,192.168.82.198,8.8.157.106,TCP,315,32364,80,HTTP
1777026999,192.168.245.173,8.8.244.44,ICMP,787,16404,0,OTHER
1777027000,192.168.189.187,8.8.213.44,UDP,1079,31536,67,DHCP
1777027001,192.168.251.119,8.8.201.164,UDP,1026,91,67,DHCP
1777027002,192.168.2.196,8.8.182.30,TCP,373,18202,80,HTTP
1777027003,192.168.153.248,8.8.222.190,ICMP,506,21438,0,OTHER
1777027004,192.168.165.232,8.8.119.232,ICMP,907,19774,0,OTHER
1777027005,192.168.118.3,8.8.21.97,UDP,1352,9142,67,DHCP
1777027006,192.168.186.226,8.8.125.245,UDP,819,1577,53,DNS
1777027007,192.168.140.200,8.8.61.22,ICMP,1130,9412,0,OTHER
1777027008,192.168.78.198,8.8.190.107,ICMP,271,13845,0,OTHER
1777027009,192.168.42.235,8.8.214.143,TCP,1307,29620,443,HTTPS
1777027010,192.168.240.69,8.8.210.48,TCP,1105,13613,21,FTP
1777027011,192.168.18.59,8.8.243.134,TCP,1067,14072,80,HTTP
1777027012,192.168.199.182,8.8.197.246,TCP,231,18273,21,FTP
1777027013,192.168.28.119,8.8.187.12,TCP,656,28103,80,HTTP
1777027014,192.168.184.71,8.8.182.250,ICMP,1081,2845,0,OTHER
1777027015,192.168.160.44,8.8.113.212,UDP,160,12596,67,DHCP
1777027016,192.168.126.172,8.8.205.12,ICMP,778,20762,0,OTHER
1777027017,192.168.140.234,8.8.30.37,ICMP,79,22807,0,OTHER
1777027018,192.168.102.88,8.8.37.163,TCP,83,32180,21,FTP
1777027019,192.168.68.163,8.8.18.9,ICMP,290,19926,0,OTHER
1777027020,192.168.130.41,8.8.21.3,UDP,1150,10731,53,DNS
1777027021,192.168.158.143,8.8.247.231,ICMP,176,9648,0,OTHER
1777027022,192.168.202.144,8.8.18.243,ICMP,1058,16842,0,OTHER
1777027023,192.168.71.93,8.8.41.28,ICMP,1299,20875,0,OTHER
1777027024,192.168.9.123,8.8.166.138,TCP,1427,20006,80,HTTP
1777027025,192.168.211.217,8.8.238.151,TCP,755,30116,21,FTP
1777027026,192.168.77.56,8.8.24.26,UDP,598,21431,67,DHCP
1777027027,192.168.206.116,8.8.150.37,UDP,528,27701,53,DNS
1777027028,192.168.241.139,8.8.122.187,ICMP,1320,17081,0,OTHER
1777027029,192.168.4.16,8.8.19.44,TCP,1339,18966,80,HTTP
1777027030,192.168.119.114,8.8.184.222,UDP,845,31893,67,DHCP
1777027031,192.168.114.153,8.8.138.162,ICMP,1304,9174,0,OTHER
1777027032,192.168.134.24,8.8.239.7,TCP,389,11515,21,FTP
1777027033,192.168.101.115,8.8.133.163,ICMP,945,11740,0,OTHER
1777027034,192.168.183.234,8.8.203.199,ICMP,1242,28577,0,OTHER
1777027035,192.168.213.22,8.8.140.10,ICMP,738,20213,0,OTHER
1777027036,192.168.172.18,8.8.254.25,ICMP,844,5366,0,OTHER
1777027037,192.168.50.80,8.8.115.110,TCP,430,22122,443,HTTPS
1777027038,192.168.156.94,8.8.185.15,ICMP,1343,679,0,OTHER
1777027039,192.168.219.6,8.8.206.120,TCP,178,18974,21,FTP
1777027040,192.168.213.181,8.8.80.247,UDP,590,30739,53,DNS
1777027041,192.168.5.132,8.8.201.118,ICMP,1109,31092,0,OTHER
1777027042,192.168.35.254,8.8.13.130,ICMP,1257,11965,0,OTHER
1777027043,192.168.79.159,8.8.36.238,UDP,525,13311,67,DHCP
1777027044,192.168.178.139,8.8.232.67,UDP,64,20701,67,DHCP
1777027045,192.168.158.136,8.8.163.13,TCP,347,15922,443,HTTPS
1777027046,192.168.5.111,8.8.184.20,UDP,780,25801,53,DNS
1777027047,192.168.116.126,8.8.198.210,TCP,622,30336,80,HTTP
1777027048,192.168.170.125,8.8.196.64,TCP,1046,3788,80,HTTP
1777027049,192.168.62.51,8.8.63.101,UDP,863,9011,67,DHCP
1777027050,192.168.200.41,8.8.155.203,UDP,567,17361,67,DHCP
1777027051,192.168.171.67,8.8.112.48,TCP,1215,11220,80,HTTP
1777027052,192.168.230.29,8.8.103.13,TCP,1007,8703,80,HTTP
1777027053,192.168.198.123,8.8.115.119,ICMP,1320,10539,0,OTHER
1777027054,192.168.194.162,8.8.179.200,TCP,1043,23584,443,HTTPS
1777027055,192.168.224.136,8.8.212.186,TCP,1047,25794,21,FTP
1777027056,192.168.247.190,8.8.179.218,ICMP,852,18684,0,OTHER
1777027057,192.168.121.155,8.8.191.208,TCP,1119,6156,21,FTP
1777027058,192.168.252.57,8.8.135.138,ICMP,674,6799,0,OTHER
1777027060,192.168.165.56,8.8.240.24,ICMP,724,28698,0,OTHER
1777027061,192.168.45.30,8.8.134.186,ICMP,738,29045,0,OTHER
1777027062,192.168.84.137,8.8.116.144,UDP,233,12053,67,DHCP
1777027063,192.168.7.153,8.8.161.110,UDP,680,13758,67,DHCP
1777027064,192.168.24.33,8.8.182.249,UDP,355,6859,53,DNS
1777027065,192.168.16.15,8.8.93.139,UDP,519,30580,67,DHCP
1777027066,192.168.57.153,8.8.184.128,TCP,527,23123,443,HTTPS
1777027067,192.168.128.112,8.8.34.44,UDP,91,27113,67,DHCP
1777027068,192.168.152.5,8.8.54.204,UDP,908,5914,67,DHCP
1777027069,192.168.128.97,8.8.63.27,UDP,1153,24492,53,DNS
1777027070,192.168.74.14,8.8.90.96,TCP,532,8395,443,HTTPS
1777027071,192.168.183.7,8.8.128.38,TCP,430,31112,80,HTTP
1777027072,192.168.198.8,8.8.233.43,ICMP,808,15701,0,OTHER
1777027073,192.168.213.240,8.8.237.93,TCP,296,25753,21,FTP
1777027074,192.168.248.245,8.8.16.111,UDP,294,24209,53,DNS
1777027075,192.168.226.191,8.8.180.198,TCP,1350,4921,21,FTP
1777027076,192.168.248.126,8.8.67.52,UDP,286,19301,53,DNS
1777027077,192.168.176.39,8.8.47.120,TCP,986,8094,21,FTP
1777027078,192.168.113.117,8.8.144.138,UDP,960,23711,53,DNS
1777027079,192.168.200.202,8.8.56.135,ICMP,1422,14297,0,OTHER
1777027080,192.168.201.64,8.8.142.52,UDP,1216,24157,53,DNS
1777027081,192.168.103.56,8.8.152.187,UDP,1040,5101,67,DHCP
1777027082,192.168.196.142,8.8.142.26,ICMP,1372,21897,0,OTHER
1777027083,192.168.97.194,8.8.254.160,ICMP,579,31088,0,OTHER
1777027084,192.168.49.171,8.8.217.4,ICMP,1171,31527,0,OTHER
1777027085,192.168.15.46,8.8.151.22,UDP,687,2810,67,DHCP
1777027086,192.168.5.243,8.8.108.130,UDP,945,3051,67,DHCP
1777027087,192.168.232.99,8.8.186.56,TCP,682,351,443,HTTPS
1777027088,192.168.192.102,8.8.168.65,ICMP,1429,18289,0,OTHER
1777027089,192.168.129.188,8.8.160.207,TCP,1389,30656,443,HTTPS
1777027090,192.168.110.68,8.8.233.49,TCP,795,25521,443,HTTPS
1777027091,192.168.184.157,8.8.141.144,ICMP,795,16247,0,OTHER
1777027092,192.168.163.53,8.8.117.5,ICMP,413,30443,0,OTHER
1777027093,192.168.194.194,8.8.59.191,UDP,870,25498,67,DHCP
1777027094,192.168.155.136,8.8.116.47,TCP,1034,29159,80,HTTP
1777027095,192.168.9.151,8.8.110.84,ICMP,67,16905,0,OTHER
1777027096,192.168.150.149,8.8.140.41,UDP,190,7236,67,DHCP
1777027097,192.168.94.250,8.8.205.229,UDP,1360,25880,53,DNS
1777027098,192.168.246.234,8.8.118.26,UDP,1020,6211,67,DHCP
1777027099,192.168.162.138,8.8.165.143,ICMP,1272,18321,0,OTHER
1777027100,192.168.7.0,8.8.154.160,TCP,517,16127,443,HTTPS
1777027101,192.168.20.92,8.8.100.51,TCP,1024,26634,80,HTTP
1777027102,192.168.18.40,8.8.198.186,UDP,1010,28918,53,DNS
1777027103,192.168.160.130,8.8.43.247,TCP,161,21178,80,HTTP
1777027104,192.168.124.101,8.8.239.11,ICMP,1405,23057,0,OTHER
1777027105,192.168.148.132,8.8.243.246,TCP,320,4865,443,HTTPS
1777027106,192.168.46.44,8.8.182.213,TCP,1259,31900,80,HTTP
1777027107,192.168.47.236,8.8.116.52,UDP,67,18602,67,DHCP
1777027108,192.168.154.20,8.8.41.203,UDP,1195,32530,67,DHCP
1777027109,192.168.71.236,8.8.210.113,UDP,257,7759,67,DHCP
1777027110,192.168.31.213,8.8.206.202,TCP,239,11249,80,HTTP
1777027111,192.168.117.167,8.8.59.87,TCP,1379,5402,21,FTP
1777027112,192.168.228.228,8.8.113.198,UDP,327,24322,53,DNS
1777027113,192.168.73.67,8.8.7.39,TCP,593,10100,21,FTP
1777027114,192.168.182.127,8.8.106.216,UDP,1396,30031,67,DHCP
1777027115,192.168.25.124,8.8.5.85,UDP,1166,22790,53,DNS
1777027117,192.168.75.62,8.8.243.78,UDP,752,23841,67,DHCP
1777027118,192.168.82.45,8.8.77.16,TCP,857,18105,80,HTTP
1777027119,192.168.166.197,8.8.186.152,ICMP,1221,9728,0,OTHER
1777027120,192.168.103.149,8.8.81.198,TCP,1242,23557,21,FTP
1777027121,192.168.45.197,8.8.34.57,ICMP,339,6949,0,OTHER
1777027122,192.168.142.16,8.8.126.64,ICMP,1241,4654,0,OTHER
1777027123,192.168.248.196,8.8.145.105,ICMP,960,27641,0,OTHER
1777027124,192.168.250.230,8.8.214.96,ICMP,517,19765,0,OTHER
1777027125,192.168.156.62,8.8.63.38,ICMP,1143,2307,0,OTHER
1777027126,192.168.109.158,8.8.165.230,ICMP,856,15973,0,OTHER
1777027127,192.168.243.208,8.8.155.145,TCP,1038,2367,443,HTTPS
1777027128,192.168.145.49,8.8.114.172,TCP,419,26179,21,FTP
1777027129,192.168.102.90,8.8.163.241,TCP,916,17135,21,FTP
1777027130,192.168.204.93,8.8.212.192,UDP,1354,17500,67,DHCP
1777027131,192.168.130.171,8.8.198.153,TCP,675,32234,80,HTTP
1777027132,192.168.30.157,8.8.192.160,ICMP,366,32699,0,OTHER
1777027133,192.168.10.154,8.8.217.101,TCP,738,27949,21,FTP
1777027134,192.168.93.2,8.8.167.198,UDP,1281,261,53,DNS
1777027135,192.168.83.45,8.8.101.86,ICMP,1442,17068,0,OTHER
1777027136,192.168.75.51,8.8.60.66,UDP,507,3041,67,DHCP
1777027137,192.168.205.106,8.8.43.84,TCP,1157,13297,80,HTTP
1777027138,192.168.21.56,8.8.83.131,UDP,421,19194,53,DNS
1777027139,192.168.56.235,8.8.57.126,TCP,1083,32750,21,FTP
1777027140,192.168.2.201,8.8.67.51,UDP,1171,30049,53,DNS
1777027141,192.168.146.38,8.8.126.215,UDP,752,3086,53,DNS
1777027142,192.168.84.152,8.8.58.148,UDP,740,15699,67,DHCP
1777027143,192.168.193.187,8.8.234.181,UDP,1089,1456,53,DNS
1777027144,192.168.120.115,8.8.232.232,TCP,1059,24396,21,FTP
1777027145,192.168.29.87,8.8.246.150,TCP,1396,19568,21,FTP
1777027146,192.168.147.147,8.8.152.190,TCP,759,29193,21,FTP
1777027147,192.168.254.118,8.8.188.110,TCP,493,16938,443,HTTPS
1777027148,192.168.153.111,8.8.182.66,TCP,1379,13960,443,HTTPS
1777027149,192.168.86.186,8.8.130.119,UDP,1233,6909,67,DHCP
1777027150,192.168.8.163,8.8.15.215,ICMP,305,26630,0,OTHER
1777027151,192.168.59.35,8.8.2.51,UDP,916,15902,67,DHCP
1777027152,192.168.60.247,8.8.127.133,UDP,216,7212,67,DHCP
1777027153,192.168.210.157,8.8.196.217,UDP,945,17054,53,DNS
1777027154,192.168.22.12,8.8.250.89,UDP,945,13724,53,DNS
1777027155,192.168.110.61,8.8.45.211,TCP,725,7743,21,FTP
1777027156,192.168.158.252,8.8.199.17,UDP,974,14101,67,DHCP
1777027157,192.168.226.8,8.8.172.249,TCP,1257,2209,443,HTTPS
1777027158,192.168.165.125,8.8.216.7,UDP,383,30168,67,DHCP
1777027159,192.168.156.28,8.8.11.182,ICMP,134,6309,0,OTHER
1777027160,192.168.99.212,8.8.157.92,ICMP,1432,23146,0,OTHER
1777027161,192.168.48.192,8.8.117.194,UDP,416,1214,67,DHCP
1777027162,192.168.211.150,8.8.30.19,ICMP,1200,1717,0,OTHER
1777027163,192.168.230.158,8.8.181.153,ICMP,333,18460,0,OTHER
1777027164,192.168.165.138,8.8.22.73,UDP,883,3244,67,DHCP
1777027165,192.168.60.11,8.8.80.125,TCP,1402,16532,21,FTP
1777027166,192.168.96.123,8.8.198.200,ICMP,581,10791,0,OTHER
1777027167,192.168.148.59,8.8.129.85,TCP,886,1964,21,FTP
1777027168,192.168.233.239,8.8.135.156,UDP,910,12868,53,DNS
1777027169,192.168.140.43,8.8.169.98,UDP,388,487,67,DHCP
1777027170,192.168.161.50,8.8.125.87,TCP,1111,4233,80,HTTP
1777027171,192.168.154.227,8.8.248.147,TCP,249,27622,443,HTTPS
1777027172,192.168.35.242,8.8.152.223,ICMP,195,5117,0,OTHER
1777027173,192.168.143.152,8.8.72.223,ICMP,807,25601,0,OTHER
1777027174,192.168.18.121,8.8.166.240,ICMP,1096,7850,0,OTHER
1777027176,192.168.50.86,8.8.195.30,TCP,237,31049,21,FTP
1777027177,192.168.5.42,8.8.119.192,TCP,1115,26002,443,HTTPS
1777027178,192.168.48.223,8.8.180.180,UDP,1109,18513,67,DHCP
1777027179,192.168.124.17,8.8.237.88,ICMP,229,8728,0,OTHER
1777027180,192.168.41.85,8.8.142.208,ICMP,1414,29157,0,OTHER
1777027181,192.168.178.234,8.8.204.249,UDP,733,27109,67,DHCP
1777027182,192.168.250.107,8.8.136.52,TCP,932,29353,21,FTP
1777027183,192.168.120.54,8.8.119.147,ICMP,306,5244,0,OTHER
1777027184,192.168.105.182,8.8.234.174,TCP,1341,3618,80,HTTP
1777027185,192.168.177.163,8.8.163.138,TCP,106,10642,443,HTTPS
1777027186,192.168.131.68,8.8.53.234,UDP,921,9747,67,DHCP
1777027187,192.168.212.78,8.8.148.161,UDP,211,28972,53,DNS
1777027188,192.168.37.209,8.8.69.46,UDP,826,28616,67,DHCP
1777027189,192.168.32.41,8.8.92.227,UDP,988,24759,53,DNS
1777027190,192.168.1.165,8.8.38.3,ICMP,1306,20268,0,OTHER
1777027191,192.168.116.113,8.8.176.222,UDP,222,31335,53,DNS
1777027192,192.168.42.114,8.8.118.164,TCP,1110,16984,443,HTTPS
1777027193,192.168.144.48,8.8.125.147,ICMP,1399,5223,0,OTHER
1777027194,192.168.245.9,8.8.125.45,UDP,1106,16303,53,DNS
1777027195,192.168.71.252,8.8.24.89,TCP,947,2858,443,HTTPS
1777027196,192.168.210.93,8.8.69.169,ICMP,609,21620,0,OTHER
1777027197,192.168.97.247,8.8.218.156,UDP,762,10099,67,DHCP
1777027198,192.168.5.11,8.8.81.162,UDP,876,9863,67,DHCP
1777027199,192.168.32.15,8.8.58.58,UDP,1113,28126,53,DNS
1777027200,192.168.175.140,8.8.44.36,UDP,1134,24619,67,DHCP
1777027201,192.168.106.147,8.8.249.0,TCP,813,566,443,HTTPS
1777027202,192.168.120.254,8.8.246.175,TCP,998,15193,21,FTP
1777027203,192.168.49.10,8.8.80.20,UDP,338,26115,67,DHCP
1777027204,192.168.237.180,8.8.109.147,TCP,342,12344,443,HTTPS
1777027205,192.168.239.246,8.8.111.113,TCP,78,19470,80,HTTP
1777027206,192.168.208.196,8.8.48.122,UDP,1199,28722,67,DHCP
1777027207,192.168.102.171,8.8.246.4,ICMP,199,10337,0,OTHER
1777027208,192.168.234.102,8.8.107.151,ICMP,1335,21065,0,OTHER
1777027209,192.168.115.133,8.8.119.129,TCP,78,27722,443,HTTPS
1777027210,192.168.64.112,8.8.220.120,UDP,781,26092,67,DHCP
1777027211,192.168.123.244,8.8.27.56,ICMP,1042,14599,0,OTHER
1777027212,192.168.133.219,8.8.17.167,ICMP,417,5392,0,OTHER
1777027213,192.168.117.73,8.8.79.60,ICMP,785,28869,0,OTHER
1777027214,192.168.106.120,8.8.53.243,ICMP,1132,19872,0,OTHER
1777027215,192.168.209.82,8.8.190.43,ICMP,1097,10815,0,OTHER
1777027216,192.168.60.83,8.8.114.120,ICMP,876,13125,0,OTHER
1777027217,192.168.17.219,8.8.238.147,ICMP,898,24451,0,OTHER
1777027218,192.168.129.123,8.8.30.33,UDP,703,2183,67,DHCP
1777027219,192.168.151.158,8.8.184.199,TCP,915,26482,80,HTTP
1777027220,192.168.110.44,8.8.249.191,TCP,225,26048,21,FTP
1777027221,192.168.172.13,8.8.39.110,UDP,602,6620,67,DHCP
1777027222,192.168.55.154,8.8.112.70,UDP,882,28882,53,DNS
1777027223,192.168.187.156,8.8.16.187,UDP,1235,22741,67,DHCP
1777027224,192.168.214.234,8.8.195.129,ICMP,291,31674,0,OTHER
1777027225,192.168.41.133,8.8.234.139,TCP,1301,12537,21,FTP
1777027226,192.168.126.198,8.8.16.188,ICMP,1110,24538,0,OTHER
1777027227,192.168.156.117,8.8.66.203,ICMP,658,21721,0,OTHER
1777027228,192.168.38.28,8.8.182.138,ICMP,787,15257,0,OTHER
1777027229,192.168.8.5,8.8.188.140,TCP,828,20800,21,FTP
1777027230,192.168.77.62,8.8.45.151,ICMP,899,22658,0,OTHER
1777027231,192.168.213.38,8.8.47.107,ICMP,788,8017,0,OTHER
1777027232,192.168.218.130,8.8.242.235,TCP,1035,17398,443,HTTPS
1777027233,192.168.87.93,8.8.137.61,ICMP,260,20776,0,OTHER
1777027234,192.168.92.141,8.8.193.245,ICMP,1460,30488,0,OTHER
1777027235,192.168.234.246,8.8.25.58,TCP,960,21209,80,HTTP
1777027237,192.168.148.116,8.8.72.192,UDP,413,22080,67,DHCP
1777027238,192.168.82.204,8.8.99.164,TCP,421,13443,21,FTP
1777027239,192.168.242.51,8.8.144.84,UDP,651,23118,67,DHCP
1777027240,192.168.175.15,8.8.245.202,ICMP,1366,13037,0,OTHER
1777027241,192.168.162.245,8.8.214.190,UDP,249,13113,67,DHCP
1777027242,192.168.67.71,8.8.148.208,ICMP,1216,11679,0,OTHER
1777027243,192.168.4.99,8.8.23.129,TCP,1202,31227,443,HTTPS
1777027244,192.168.81.135,8.8.140.45,TCP,1091,17619,21,FTP
1777027245,192.168.87.234,8.8.189.16,ICMP,102,30870,0,OTHER
1777027246,192.168.7.239,8.8.221.125,TCP,1055,16346,21,FTP
1777027247,192.168.232.157,8.8.80.21,UDP,1318,2108,67,DHCP
1777027248,192.168.5.30,8.8.231.61,UDP,825,20006,53,DNS
1777027249,192.168.196.62,8.8.128.71,UDP,1445,7178,67,DHCP
1777027250,192.168.171.219,8.8.15.197,TCP,609,17197,80,HTTP
1777027251,192.168.38.35,8.8.189.35,UDP,131,21544,53,DNS
1777027252,192.168.95.156,8.8.158.157,TCP,114,26472,21,FTP
1777027253,192.168.173.133,8.8.105.253,UDP,602,13742,67,DHCP
1777027254,192.168.253.0,8.8.47.142,ICMP,142,144,0,OTHER
1777027255,192.168.137.244,8.8.151.173,TCP,766,12806,21,FTP
1777027256,192.168.45.0,8.8.129.83,ICMP,921,18162,0,OTHER
1777027257,192.168.204.216,8.8.212.21,ICMP,1346,13663,0,OTHER
1777027258,192.168.71.61,8.8.56.11,UDP,1393,28620,67,DHCP
1777027259,192.168.225.129,8.8.248.164,ICMP,147,2330,0,OTHER
1777027260,192.168.39.93,8.8.248.251,TCP,1369,10058,443,HTTPS
1777027261,192.168.244.214,8.8.139.218,UDP,1263,2501,53,DNS
1777027262,192.168.204.254,8.8.177.237,ICMP,174,22008,0,OTHER
1777027263,192.168.54.20,8.8.136.176,UDP,498,8325,67,DHCP
1777027264,192.168.219.194,8.8.44.140,ICMP,74,12899,0,OTHER
1777027265,192.168.152.154,8.8.128.251,UDP,1228,6959,53,DNS
1777027266,192.168.253.12,8.8.243.235,TCP,806,7682,80,HTTP
1777027267,192.168.58.192,8.8.208.65,ICMP,604,25813,0,OTHER
1777027268,192.168.48.205,8.8.208.54,TCP,109,17590,21,FTP
1777027269,192.168.80.98,8.8.56.253,UDP,1092,4988,67,DHCP
1777027270,192.168.155.136,8.8.199.17,ICMP,293,23182,0,OTHER
1777027271,192.168.9.9,8.8.145.228,ICMP,150,24165,0,OTHER
1777027272,192.168.193.238,8.8.246.127,TCP,430,32343,21,FTP
1777027273,192.168.76.115,8.8.32.161,UDP,988,20456,67,DHCP
1777027274,192.168.82.72,8.8.162.30,TCP,1272,31309,80,HTTP
1777027275,192.168.250.121,8.8.160.31,UDP,460,3067,53,DNS
1777027276,192.168.168.131,8.8.98.240,UDP,503,10825,67,DHCP
1777027277,192.168.125.109,8.8.92.3,ICMP,1064,9204,0,OTHER
1777027278,192.168.2.172,8.8.211.76,ICMP,518,22649,0,OTHER
1777027279,192.168.76.80,8.8.54.106,UDP,1275,1863,67,DHCP
1777027280,192.168.68.37,8.8.190.109,ICMP,105,2533,0,OTHER
1777027281,192.168.30.103,8.8.50.192,ICMP,250,30049,0,OTHER
1777027282,192.168.30.103,8.8.230.215,UDP,681,31193,67,DHCP
1777027283,192.168.1.124,8.8.7.233,UDP,1020,7187,67,DHCP
1777027284,192.168.27.178,8.8.164.252,ICMP,123,26201,0,OTHER
1777027285,192.168.72.220,8.8.189.192,ICMP,983,29194,0,OTHER
1777027286,192.168.111.118,8.8.158.169,ICMP,179,15522,0,OTHER
1777027287,192.168.216.163,8.8.217.121,TCP,1318,19045,443,HTTPS
1777027288,192.168.243.220,8.8.93.139,UDP,1206,19398,53,DNS
1777027289,192.168.105.206,8.8.68.152,ICMP,1038,5904,0,OTHER
1777027290,192.168.77.236,8.8.71.185,TCP,1078,31470,443,HTTPS
1777027291,192.168.230.1,8.8.246.18,UDP,1461,27569,53,DNS
1777027292,192.168.215.65,8.8.202.89,TCP,711,14359,80,HTTP
1777027294,192.168.196.191,8.8.102.18,TCP,753,18360,21,FTP
1777027295,192.168.96.144,8.8.22.99,TCP,543,21390,21,FTP
1777027296,192.168.202.123,8.8.130.131,TCP,1206,2170,21,FTP
1777027297,192.168.182.72,8.8.203.178,TCP,330,14783,443,HTTPS
1777027298,192.168.111.146,8.8.98.196,UDP,1321,9093,67,DHCP
1777027299,192.168.31.46,8.8.189.189,UDP,1358,15703,67,DHCP
1777027300,192.168.35.60,8.8.119.106,ICMP,1044,7334,0,OTHER
1777027301,192.168.174.235,8.8.227.227,TCP,80,22211,80,HTTP
1777027302,192.168.3.63,8.8.192.94,ICMP,420,21029,0,OTHER
1777027303,192.168.200.248,8.8.233.48,UDP,1182,422,67,DHCP
1777027304,192.168.148.252,8.8.215.82,UDP,457,21684,53,DNS
1777027305,192.168.48.79,8.8.187.223,TCP,449,105,80,HTTP
1777027306,192.168.147.149,8.8.130.191,UDP,1359,7032,67,DHCP
1777027307,192.168.103.81,8.8.132.107,ICMP,513,471,0,OTHER
1777027308,192.168.51.7,8.8.102.245,TCP,1115,28970,80,HTTP
1777027309,192.168.176.233,8.8.203.35,TCP,1362,16630,80,HTTP
1777027310,192.168.95.57,8.8.215.150,TCP,1120,30778,443,HTTPS
1777027311,192.168.95.37,8.8.234.31,ICMP,369,18378,0,OTHER
1777027312,192.168.197.2,8.8.206.223,ICMP,276,15630,0,OTHER
1777027313,192.168.28.124,8.8.155.64,ICMP,497,10992,0,OTHER
1777027314,192.168.244.147,8.8.233.61,UDP,377,2649,53,DNS
1777027315,192.168.188.193,8.8.164.249,ICMP,1115,1477,0,OTHER
1777027316,192.168.246.74,8.8.135.167,UDP,483,31364,67,DHCP
1777027317,192.168.197.86,8.8.163.133,UDP,948,19711,53,DNS
1777027318,192.168.229.178,8.8.238.248,UDP,1142,9345,53,DNS
1777027319,192.168.29.151,8.8.53.226,UDP,765,30371,53,DNS
1777027320,192.168.14.59,8.8.73.22,TCP,1273,24786,80,HTTP
1777027321,192.168.41.166,8.8.192.145,TCP,446,16592,443,HTTPS
1777027322,192.168.164.103,8.8.72.146,UDP,741,7473,53,DNS
1777027323,192.168.142.107,8.8.246.5,ICMP,233,24031,0,OTHER
1777027324,192.168.244.34,8.8.110.59,UDP,1188,7981,53,DNS
1777027325,192.168.164.125,8.8.76.222,ICMP,591,22413,0,OTHER
